,ts_code,open,high,low,close,pre_close,vol,amount,turn,paused,pct_chg,isST
2024-02-05,sh.600519,1563.6075840000,1604.2065177600,1562.8728060000,1596.9273170400,1563.6075840000,5313036,8590683070.9800,0.422900,0,2.131000,0
2024-02-02,sh.600519,1582.2219600000,1594.7425771200,1548.9120240000,1563.6075840000,1577.3528311200,3938202,6336691193.6600,0.313500,0,-0.871400,0
2024-02-01,sh.600519,1572.9147720000,1590.9315285600,1568.5061040000,1577.3528311200,1572.3367466400,2648515,4272298575.7600,0.210800,0,0.319000,0
2024-01-31,sh.600519,1580.2625520000,1587.0910888800,1565.6943535200,1572.3367466400,1580.2625520000,2964912,4770104890.5900,0.236000,0,-0.501500,0
2024-01-30,sh.600519,1616.4920059200,1616.4920059200,1577.3234400000,1580.2625520000,1616.5116000000,3086633,5010784454.2400,0.245700,0,-2.242400,0
2024-01-29,sh.600519,1607.0084712000,1626.8768683200,1606.9986741600,1616.5116000000,1604.0889532800,3142068,5189014946.0700,0.250100,0,0.774400,0
2024-01-26,sh.600519,1597.2702134400,1610.7313464000,1590.0595920000,1604.0889532800,1604.7551520000,2695475,4402111882.2900,0.214600,0,-0.041500,0
2024-01-25,sh.600519,1593.8020612800,1607.6942640000,1589.0798880000,1604.7551520000,1592.9987040000,3120580,5094508164.9200,0.248400,0,0.738000,0
2024-01-24,sh.600519,1595.9378160000,1600.6795833600,1571.0141462400,1592.9987040000,1586.1407760000,3321635,5373603703.0100,0.264400,0,0.432400,0
2024-01-23,sh.600519,1598.8867250400,1606.6655748000,1576.3437360000,1586.1407760000,1608.6739680000,3483490,5659457114.7400,0.277300,0,-1.400700,0
2024-01-22,sh.600519,1595.9378160000,1609.6536720000,1586.0232115200,1608.6739680000,1601.8160400000,4694589,7678297835.8100,0.373700,0,0.428100,0
2024-01-19,sh.600519,1576.2163744800,1604.7649490400,1568.3885395200,1601.8160400000,1578.1757824800,4637843,7550144389.1500,0.369200,0,1.497900,0
2024-01-18,sh.600519,1542.0540960000,1580.0666112000,1523.9785572000,1578.1757824800,1544.9932080000,6043981,9566349513.7400,0.481100,0,2.147700,0
2024-01-17,sh.600519,1596.9175200000,1602.2862979200,1544.9932080000,1544.9932080000,1606.1561287200,5163276,8251735591.3900,0.411000,0,-3.808000,0
2024-01-16,sh.600519,1605.2450040000,1613.5724880000,1591.9602177600,1606.1561287200,1606.7145600000,2590314,4236042959.7900,0.206200,0,-0.034800,0
2024-01-15,sh.600519,1601.8160400000,1621.3807288800,1601.2772028000,1606.7145600000,1609.7124542400,1785403,2931202342.5900,0.142100,0,-0.186200,0
2024-01-12,sh.600519,1606.6851688800,1617.7460270400,1606.1267376000,1609.7124542400,1613.1512152800,1160324,1908084612.3900,0.092400,0,-0.213200,0
2024-01-11,sh.600519,1606.8125304000,1624.2904497600,1604.8139342400,1613.1512152800,1608.1841160000,1644055,2708764500.3700,0.130900,0,0.308900,0
2024-01-10,sh.600519,1607.7922344000,1625.7795998400,1604.7551520000,1608.1841160000,1607.6942640000,1735067,2856120717.9500,0.138100,0,0.030500,0
2024-01-09,sh.600519,1607.7040610400,1618.7845132800,1601.8846192800,1607.6942640000,1610.6235789600,2441204,4009826495.9800,0.194300,0,-0.181900,0
2024-01-08,sh.600519,1627.2883440000,1628.2680480000,1606.7243570400,1610.6235789600,1629.6004454400,2558620,4211918629.1400,0.203700,0,-1.164500,0
2024-01-05,sh.600519,1627.6116463200,1644.5899166400,1618.5787754400,1629.6004454400,1635.1259760000,2024286,3373155626.7000,0.161100,0,-0.337900,0
2024-01-04,sh.600519,1658.6388720000,1658.6388720000,1629.1791727200,1635.1259760000,1659.6185760000,2155107,3603970147.1300,0.171600,0,-1.475800,0
2024-01-03,sh.600519,1646.9901914400,1660.8138148800,1642.3072063200,1659.6185760000,1650.8110370400,2022929,3411400667.3300,0.161000,0,0.533500,0
2024-01-02,sh.600519,1680.1923600000,1683.3176157600,1644.0412824000,1650.8110370400,1690.9691040000,3215644,5440082548.0800,0.256000,0,-2.374900,0
2023-12-29,sh.600519,1685.0908800000,1714.0705243200,1685.0908800000,1690.9691040000,1689.9796029600,2753868,4768857531.4600,0.219200,0,0.058600,0
2023-12-28,sh.600519,1637.0755869600,1692.9187149600,1633.2253502400,1689.9796029600,1633.2253502400,3833806,6537401379.7700,0.305200,0,3.475000,0
2023-12-27,sh.600519,1634.1462720000,1643.1105636000,1627.2883440000,1633.2253502400,1636.1056800000,1605550,2679221364.5200,0.127800,0,-0.176000,0
2023-12-26,sh.600519,1638.5549400000,1640.9062296000,1623.8593800000,1636.1056800000,1638.0650880000,1477126,2457177339.1000,0.117600,0,-0.119600,0
2023-12-25,sh.600519,1637.0853840000,1644.5311344000,1634.1462720000,1638.0650880000,1636.7424876000,1247106,2086014389.7800,0.099300,0,0.080800,0
2023-12-22,sh.600519,1635.8117688000,1645.0209864000,1624.3590290400,1636.7424876000,1636.1056800000,2166684,3613238325.1400,0.172500,0,0.038900,0
2023-12-21,sh.600519,1606.7243570400,1638.3785932800,1606.7243570400,1636.1056800000,1616.3058621600,2901168,4827827888.4400,0.230900,0,1.225000,0
2023-12-20,sh.600519,1624.3492320000,1626.3086400000,1609.6536720000,1616.3058621600,1622.2820565600,2309203,3816133219.4600,0.183800,0,-0.368400,0
2023-12-19,sh.600519,1612.5974550000,1626.9994514900,1593.3140824300,1622.2827250000,1609.6918740000,2220676,3706057587.1700,0.176800,0,0.782200,0
2023-12-18,sh.600519,1588.3842800000,1610.9800149100,1583.5416450000,1609.6918740000,1593.2269150000,1989734,3292194756.9000,0.158400,0,1.033400,0
2023-12-15,sh.600519,1596.3552572100,1624.9655447900,1592.2680732700,1593.2269150000,1584.4133193000,3709251,6140791726.4500,0.295300,0,0.556300,0
2023-12-14,sh.600519,1613.5272409200,1617.3141814900,1583.5610155400,1584.4133193000,1607.7548200000,4067215,6703240106.6200,0.323800,0,-1.451800,0
2023-12-13,sh.600519,1651.5516109400,1652.0358744400,1604.9267211600,1607.7548200000,1656.1714847300,3878870,6480807499.5700,0.308800,0,-2.923400,0
2023-12-12,sh.600519,1634.4861652000,1656.1714847300,1630.9994680000,1656.1714847300,1644.5588460000,2101066,3564305866.1400,0.167300,0,0.706100,0
2023-12-11,sh.600519,1636.8106300000,1650.3700080000,1604.8492390000,1644.5588460000,1651.2610528400,3683098,6172810248.1300,0.293200,0,-0.405900,0
2023-12-08,sh.600519,1646.4959000000,1655.0576786800,1638.9607599400,1651.2610528400,1646.4959000000,2628801,4474160126.2900,0.209300,0,0.289400,0
2023-12-07,sh.600519,1650.3700080000,1655.2901251600,1634.1956071000,1646.4959000000,1649.4014810000,2504150,4249170905.9400,0.199300,0,-0.176200,0
2023-12-06,sh.600519,1649.0431260100,1665.3531206900,1647.5903355100,1649.4014810000,1655.2126430000,2385129,4078003021.8000,0.189900,0,-0.351100,0
2023-12-05,sh.600519,1693.7406470600,1693.8374997600,1654.2634865400,1655.2126430000,1695.6099041700,2990301,5168983316.9000,0.238000,0,-2.382500,0
2023-12-04,sh.600519,1704.8787075600,1706.3799244100,1690.3508025600,1695.6099041700,1704.8787075600,1844047,3233102118.3700,0.146800,0,-0.543700,0
2023-12-01,sh.600519,1732.9950463700,1733.3727719000,1692.9851960000,1704.8787075600,1735.1161205000,3305131,5830850111.1200,0.263100,0,-1.742700,0
2023-11-30,sh.600519,1720.8012914400,1738.2735185200,1715.3387991600,1735.1161205000,1718.8545521700,2135342,3817513544.9500,0.170000,0,0.946100,0
2023-11-29,sh.600519,1712.3557360000,1720.1039520000,1702.6704660000,1718.8545521700,1713.3630040800,1714933,3034175613.9400,0.136500,0,0.320500,0
2023-11-28,sh.600519,1705.5760470000,1718.0506747600,1702.6704660000,1713.3630040800,1707.5131010000,1451976,2562905659.3300,0.115600,0,0.342600,0
2023-11-27,sh.600519,1717.4889291000,1717.4889291000,1699.7648850000,1707.5131010000,1721.0724790000,1626074,2865075216.8100,0.129400,0,-0.787800,0
2023-11-24,sh.600519,1732.6948030000,1732.6948030000,1719.1354250000,1721.0724790000,1729.7892220000,1308540,2329345658.1000,0.104200,0,-0.503900,0
2023-11-23,sh.600519,1722.3315641000,1731.7262760000,1715.2613170000,1729.7892220000,1725.4405357700,1154964,2055272192.8000,0.091900,0,0.252000,0
2023-11-22,sh.600519,1727.1741991000,1737.8764224500,1724.5010645800,1725.4405357700,1733.6633300000,1266457,2263460167.1500,0.100800,0,-0.474300,0
2023-11-21,sh.600519,1727.2904223400,1741.4115460000,1714.3896427000,1733.6633300000,1707.0288375000,3009845,5383107809.5500,0.239600,0,1.560300,0
2023-11-20,sh.600519,1699.7648850000,1713.8085265000,1682.0020998200,1707.0288375000,1698.2346123400,1860804,3265514009.9600,0.148100,0,0.517800,0
2023-11-17,sh.600519,1696.8593040000,1703.6389930000,1683.2030733000,1698.2346123400,1704.6559463500,2171363,3793781119.2400,0.172900,0,-0.376700,0
2023-11-16,sh.600519,1718.1668980000,1720.1039520000,1704.6559463500,1704.6559463500,1717.1305741100,1255757,2215937272.6400,0.100000,0,-0.726500,0
2023-11-15,sh.600519,1723.0095330000,1726.7771030300,1711.3872090000,1717.1305741100,1709.7116572900,1843486,3271230274.5200,0.146800,0,0.433900,0
2023-11-14,sh.600519,1708.4816280000,1719.1257397300,1704.6172052700,1709.7116572900,1708.4816280000,1281675,2263963956.5800,0.102000,0,0.072000,0
2023-11-13,sh.600519,1716.5010315600,1728.7044717600,1701.6825684600,1708.4816280000,1719.9489876800,1836995,3244573620.5700,0.146200,0,-0.666700,0
2023-11-10,sh.600519,1724.5107498500,1731.7262760000,1717.2952237000,1719.9489876800,1737.6439759700,1646557,2928380667.6600,0.131100,0,-1.018300,0
2023-11-09,sh.600519,1733.7698679700,1742.3800730000,1726.8836410000,1737.6439759700,1741.7408451800,1280048,2291996819.2800,0.101900,0,-0.235200,0
2023-11-08,sh.600519,1727.9005943500,1747.0290026000,1726.7577324900,1741.7408451800,1734.7965065900,1454567,2610041958.5000,0.115800,0,0.400300,0
2023-11-07,sh.600519,1748.1912350000,1753.0338700000,1727.9296501600,1734.7965065900,1754.9709240000,1958159,3511590028.4100,0.155900,0,-1.149600,0
2023-11-06,sh.600519,1762.7191400000,1766.3898573300,1744.4333502400,1754.9709240000,1754.2348434800,2552392,4624102375.0900,0.203200,0,0.042000,0
2023-11-03,sh.600519,1723.9780600000,1757.7699670300,1718.1668980000,1754.2348434800,1723.4937965000,3017600,5433116880.7200,0.240200,0,1.783600,0
2023-11-02,sh.600519,1738.5059650000,1738.5059650000,1720.1620636200,1723.4937965000,1724.9369017300,2790764,4982090752.5800,0.222200,0,-0.083700,0
2023-11-01,sh.600519,1791.7749500000,1791.7749500000,1717.9635073300,1724.9369017300,1631.5612136600,9314308,16747292689.4000,0.741500,0,5.723100,0
2023-10-31,sh.600519,1627.1253600000,1636.8106300000,1615.3577569500,1631.5612136600,1628.0938870000,1985877,3335804698.6500,0.158100,0,0.213000,0
2023-10-30,sh.600519,1616.4715630000,1635.7258797600,1616.4715630000,1628.0938870000,1623.9389061700,2408642,4050573178.4000,0.191700,0,0.255900,0
2023-10-27,sh.600519,1611.6289280000,1638.6314607600,1608.3359362000,1623.9389061700,1619.5999052100,3426239,5754795486.1100,0.272700,0,0.267900,0
2023-10-26,sh.600519,1614.5345090000,1634.8735760000,1609.7015592700,1619.5999052100,1624.7040425000,2238635,3741418873.6700,0.178200,0,-0.314200,0
2023-10-25,sh.600519,1617.5466279700,1644.5588460000,1614.5538795400,1624.7040425000,1591.2414346500,3617898,6075417064.2100,0.288000,0,2.102900,0
2023-10-24,sh.600519,1596.1324960000,1601.3238007200,1570.1856576700,1591.2414346500,1592.2390174600,2986146,4894807616.6800,0.237700,0,-0.062700,0
2023-10-23,sh.600519,1578.6699541900,1607.7548200000,1570.5633832000,1592.2390174600,1593.2269150000,2523423,4138279588.3500,0.200900,0,-0.062000,0
2023-10-20,sh.600519,1578.6990100000,1602.9121850000,1565.3817637500,1593.2269150000,1578.6990100000,4537601,7421390806.3800,0.361200,0,0.920200,0
2023-10-19,sh.600519,1646.4959000000,1646.5249558100,1574.8539578100,1578.6990100000,1673.6146560000,7349237,12146921769.3400,0.585000,0,-5.671300,0
2023-10-18,sh.600519,1664.7042076000,1687.1740340000,1663.1351938600,1673.6146560000,1671.6776020000,2031750,3511987514.2000,0.161700,0,0.115900,0
2023-10-17,sh.600519,1684.2684530000,1684.6946048800,1661.9923320000,1671.6776020000,1675.4548573000,1494523,2577312288.0100,0.119000,0,-0.225400,0
2023-10-16,sh.600519,1695.8714064600,1700.7334120000,1668.2393311500,1675.4548573000,1695.8907770000,2078965,3603604610.3900,0.165500,0,-1.205000,0
2023-10-13,sh.600519,1715.1450937600,1722.0506912700,1683.4839461300,1695.8907770000,1729.7892220000,2502788,4387687934.1000,0.199200,0,-1.959700,0
2023-10-12,sh.600519,1741.3146933000,1741.6343072100,1721.2661844000,1729.7892220000,1722.5252695000,1486507,2657095942.1600,0.118300,0,0.421700,0
2023-10-11,sh.600519,1728.4817105500,1728.4817105500,1712.3557360000,1722.5252695000,1714.2927900000,2194486,3896568648.2600,0.174700,0,0.480200,0
2023-10-10,sh.600519,1726.7771030300,1742.3607024600,1712.3557360000,1714.2927900000,1721.0724790000,2028392,3615557182.2300,0.161500,0,-0.393900,0
2023-10-09,sh.600519,1740.3849073800,1740.3849073800,1709.3533023000,1721.0724790000,1741.9442358500,2976268,5279950405.9700,0.236900,0,-1.198200,0
2023-09-28,sh.600519,1767.5424044600,1767.5424044600,1741.2178406000,1741.9442358500,1756.9079780000,2053784,3704812959.8400,0.163500,0,-0.851700,0
2023-09-27,sh.600519,1757.8765050000,1775.7942545000,1746.0604756000,1756.9079780000,1758.8450320000,2087994,3791876118.5000,0.166200,0,-0.110100,0
2023-09-26,sh.600519,1770.4673560000,1777.1308217600,1756.0363037000,1758.8450320000,1774.7095042600,1576196,2870852363.4700,0.125500,0,-0.893900,0
2023-09-25,sh.600519,1789.3536325000,1789.8378960000,1769.1017329300,1774.7095042600,1790.8064230000,1397913,2565773541.0400,0.111300,0,-0.898900,0
2023-09-22,sh.600519,1748.8014070100,1791.7362089200,1735.9974800700,1790.8064230000,1741.7892715300,3439046,6287832574.8300,0.273800,0,2.814200,0
2023-09-21,sh.600519,1760.7917712700,1764.6561940000,1741.7892715300,1741.7892715300,1766.5932480000,1948919,3521486754.5200,0.155100,0,-1.404100,0
2023-09-20,sh.600519,1764.6561940000,1772.4044100000,1760.8305123500,1766.5932480000,1769.4407173800,1250178,2281583949.3500,0.099500,0,-0.160900,0
2023-09-19,sh.600519,1764.8498994000,1771.4358830000,1751.0968160000,1769.4407173800,1771.6295884000,1498950,2727858952.9500,0.119300,0,-0.123600,0
2023-09-18,sh.600519,1720.4041953700,1771.9201465000,1717.1983710000,1771.6295884000,1725.9054287300,3255892,5905120999.6600,0.259200,0,2.649300,0
2023-09-15,sh.600519,1761.7506130000,1762.5060640600,1725.2371451000,1725.9054287300,1761.4503696300,2843146,5105749077.0900,0.226300,0,-2.017900,0
2023-09-14,sh.600519,1765.1695133100,1769.4794584600,1749.1597620000,1761.4503696300,1762.6319725700,1750459,3180447848.4400,0.139300,0,-0.067000,0
2023-09-13,sh.600519,1772.3269278400,1772.3269278400,1743.3970263500,1762.6319725700,1762.6803989200,1950143,3540583633.3600,0.155200,0,-0.002700,0
2023-09-12,sh.600519,1769.1114182000,1769.4794584600,1758.8644025400,1762.6803989200,1764.8208435900,1216801,2214514112.2200,0.096900,0,-0.121300,0
2023-09-11,sh.600519,1751.0968160000,1782.0896800000,1751.0968160000,1764.8208435900,1761.2663495000,1592600,2902617736.3700,0.126800,0,0.201800,0
2023-09-08,sh.600519,1777.1889333800,1777.1889333800,1757.8280786500,1761.2663495000,1780.1526260000,1221178,2224338143.8500,0.097200,0,-1.060900,0
2023-09-07,sh.600519,1794.2931202000,1798.4481010300,1773.5569571300,1780.1526260000,1802.4287470000,1698157,3128587115.7200,0.135200,0,-1.235900,0
2023-09-06,sh.600519,1799.5231660000,1807.9106098200,1790.8161082700,1802.4287470000,1800.2011349000,1112143,2067605990.0000,0.088500,0,0.123700,0
2023-09-05,sh.600519,1809.2084360000,1809.2084360000,1798.3609336000,1800.2011349000,1807.2713820000,1565874,2915625960.9600,0.124700,0,-0.391200,0
2023-09-04,sh.600519,1803.9783902000,1820.7726483800,1795.1938503100,1807.2713820000,1792.7919033500,2387100,4453823216.3800,0.190000,0,0.807600,0
2023-09-01,sh.600519,1794.5158814100,1806.7580626900,1787.9298978100,1792.7919033500,1788.8693690000,1314519,2438622738.3800,0.104600,0,0.219300,0
2023-08-31,sh.600519,1801.4602200000,1801.4602200000,1783.0678922700,1788.8693690000,1797.5861120000,1482022,2738445519.0900,0.118000,0,-0.484900,0
2023-08-30,sh.600519,1809.1115833000,1809.2084360000,1785.6344888200,1797.5861120000,1793.0630909100,1981181,3672570259.6800,0.157700,0,0.252300,0
2023-08-29,sh.600519,1770.4673560000,1810.2544451600,1770.4673560000,1793.0630909100,1777.2179891900,2895028,5371260173.3300,0.230500,0,0.891600,0
2023-08-28,sh.600519,1838.8259916600,1838.8259916600,1774.2252407600,1777.2179891900,1767.5424044600,4105213,7633221011.5000,0.326800,0,0.547400,0
2023-08-25,sh.600519,1751.8619523300,1779.9298647900,1749.1694472700,1767.5424044600,1759.1355901000,1883086,3433296756.2900,0.149900,0,0.477900,0
2023-08-24,sh.600519,1723.6100197400,1770.4673560000,1719.1354250000,1759.1355901000,1718.1668980000,2605509,4703417599.8500,0.207400,0,2.384400,0
2023-08-23,sh.600519,1740.4430190000,1743.3486000000,1714.3702721600,1718.1668980000,1731.7262760000,1991222,3556178583.8200,0.158500,0,-0.783000,0
2023-08-22,sh.600519,1744.3074417300,1745.8280291200,1715.2806875400,1731.7262760000,1734.6318570000,2665036,4763131152.4500,0.212200,0,-0.167500,0
2023-08-21,sh.600519,1736.5689110000,1756.8982927300,1733.7311268900,1734.6318570000,1745.8570849300,1891181,3405415644.5200,0.150500,0,-0.643000,0
2023-08-18,sh.600519,1774.3317787300,1777.2373597300,1745.8570849300,1745.8570849300,1770.5157823500,1702334,3084761576.7700,0.135500,0,-1.392700,0
2023-08-17,sh.600519,1749.2372441600,1776.2785180000,1744.8498168500,1770.5157823500,1762.7191400000,1729037,3141408018.0700,0.137600,0,0.442300,0
2023-08-16,sh.600519,1750.6900346600,1765.9637054500,1749.1597620000,1762.7191400000,1755.9200804600,1318431,2396261790.6400,0.105000,0,0.387200,0
2023-08-15,sh.600519,1752.0653430000,1760.7820860000,1744.3268122700,1755.9200804600,1746.2541810000,1481799,2682125118.6900,0.118000,0,0.553500,0
2023-08-14,sh.600519,1753.0338700000,1767.5424044600,1739.4744920000,1746.2541810000,1776.2785180000,2373119,4285362052.5200,0.188900,0,-1.690300,0
2023-08-11,sh.600519,1825.6733950000,1826.0608058000,1776.1622947600,1776.2785180000,1815.9881250000,2678649,4959166750.5700,0.213200,0,-2.186700,0
2023-08-10,sh.600519,1822.7678140000,1829.5475030000,1803.6878321000,1815.9881250000,1830.7872175600,1843619,3454219139.5400,0.146800,0,-0.808300,0
2023-08-09,sh.600519,1830.5160300000,1845.0439350000,1823.6975999200,1830.7872175600,1830.5160300000,1852346,3506306394.3100,0.147500,0,0.014800,0
2023-08-08,sh.600519,1820.8598158100,1834.1092651700,1805.4118101600,1830.5160300000,1828.5111791100,1773618,3333559504.8700,0.141200,0,0.109600,0
2023-08-07,sh.600519,1821.7508606500,1838.2642460000,1812.1430728100,1828.5111791100,1833.8768186900,2389245,4491893139.8300,0.190200,0,-0.292600,0
2023-08-04,sh.600519,1828.4046411400,1846.5160960400,1822.7678140000,1833.8768186900,1819.3489136900,2457364,4655813751.3300,0.195600,0,0.798500,0
2023-08-03,sh.600519,1811.1454900000,1830.5160300000,1792.2592135000,1819.3489136900,1820.8307600000,2154347,4031087705.2100,0.171500,0,-0.081400,0
2023-08-02,sh.600519,1824.1237518000,1830.5160300000,1808.0462036000,1820.8307600000,1829.5475030000,1850872,3478674238.7200,0.147300,0,-0.476400,0
2023-08-01,sh.600519,1818.9033912700,1846.9325626500,1818.7871680300,1829.5475030000,1821.3925056600,1923062,3635857283.1500,0.153100,0,0.447700,0
2023-07-31,sh.600519,1847.9495160000,1874.0997450000,1815.0195980000,1821.3925056600,1837.2957190000,4537861,8615279839.3400,0.361200,0,-0.865600,0
2023-07-28,sh.600519,1774.3414640000,1840.2013000000,1770.4770412700,1837.2957190000,1780.1816818100,3901792,7330314112.2400,0.310600,0,3.208300,0
2023-07-27,sh.600519,1778.2155720000,1796.4141943300,1771.1453249000,1780.1816818100,1771.0000458500,2034043,3749635290.0900,0.161900,0,0.518400,0
2023-07-26,sh.600519,1771.0000458500,1778.2058867300,1757.9539871600,1771.0000458500,1771.0000458500,1961145,3580171484.2900,0.156100,0,0.000000,0
